system:index,NO2_area_mean_mol_per_m2,NO2_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
00000000000000000049_3,1.6506425168496588E-5,2.1683960877630137E-5,2022-01-01,2020,Da Nang,2021-01-01,715.4719534591885,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_4,1.5377168541752568E-5,2.0242273935691104E-5,2023-01-01,2020,Da Nang,2022-01-01,715.4719534591885,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_5,1.743828033743806E-5,2.2483896970086566E-5,2024-01-01,2020,Da Nang,2023-01-01,715.4719534591885,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_6,1.7064585786518797E-5,2.2294091522594852E-5,2025-01-01,2020,Da Nang,2024-01-01,715.4719534591885,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_7,1.7216869728542497E-5,2.2387440369022434E-5,2026-01-01,2020,Da Nang,2025-01-01,715.4719534591885,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,2.714463662165541E-5,2.9480179018028248E-5,2019-01-01,2018.0,Haikou,2018-12-05,1324.043352773318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,2.386539489261319E-5,2.8184237933153008E-5,2020-01-01,2019.0,Haikou,2019-01-01,1347.4828934862637,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_2,2.2840657708825324E-5,2.7564243726833697E-5,2021-01-01,2020.0,Haikou,2020-01-01,1372.170715497565,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_3,2.554451829677164E-5,3.090546329933705E-5,2022-01-01,2020,Haikou,2021-01-01,1372.170715497565,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_4,2.373192584760868E-5,2.7087539547380352E-5,2023-01-01,2020,Haikou,2022-01-01,1372.170715497565,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_5,2.5985903945853794E-5,2.9786173916112376E-5,2024-01-01,2020,Haikou,2023-01-01,1372.170715497565,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_6,2.5723336503489577E-5,2.9196104605283043E-5,2025-01-01,2020,Haikou,2024-01-01,1372.170715497565,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_7,2.7153695893455605E-5,3.040715550464205E-5,2026-01-01,2020,Haikou,2025-01-01,1372.170715497565,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0,2.028078113906539E-5,2.0378688049530993E-5,2019-01-01,2018.0,Surabaya,2018-12-05,1699.601061645092,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_1,1.6368250313704087E-5,1.8918801229450057E-5,2020-01-01,2019.0,Surabaya,2019-01-01,1716.9811059145363,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_2,1.4318321466834512E-5,1.612440036645204E-5,2021-01-01,2020.0,Surabaya,2020-01-01,1731.3867043579323,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_3,1.6353755494746597E-5,1.9141398505138117E-5,2022-01-01,2020,Surabaya,2021-01-01,1731.3867043579323,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_4,1.7244193566182325E-5,1.9732237176487323E-5,2023-01-01,2020,Surabaya,2022-01-01,1731.3867043579323,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_5,1.7464712176648933E-5,2.0302695990069013E-5,2024-01-01,2020,Surabaya,2023-01-01,1731.3867043579323,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_6,1.8095451094295152E-5,2.0878426798759016E-5,2025-01-01,2020,Surabaya,2024-01-01,1731.3867043579323,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_7,1.6332847962454687E-5,1.8063586579630435E-5,2026-01-01,2020,Surabaya,2025-01-01,1731.3867043579323,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,6.891906900806105E-6,7.724559011309604E-6,2019-01-01,2018.0,Zamboanga,2018-12-05,295.72503144530697,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,6.513640254098409E-6,6.544863949138382E-6,2020-01-01,2019.0,Zamboanga,2019-01-01,298.8662153238467,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,6.484098264859765E-6,6.070869887563004E-6,2021-01-01,2020.0,Zamboanga,2020-01-01,302.2240570146664,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,6.042167341360639E-6,5.624592859225247E-6,2022-01-01,2020,Zamboanga,2021-01-01,302.2240570146664,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,6.305880930944152E-6,5.6337512296868516E-6,2023-01-01,2020,Zamboanga,2022-01-01,302.2240570146664,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,6.982822719084503E-6,6.3154204535886406E-6,2024-01-01,2020,Zamboanga,2023-01-01,302.2240570146664,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_6,6.807709414701766E-6,6.3077192298848826E-6,2025-01-01,2020,Zamboanga,2024-01-01,302.2240570146664,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_7,6.408524604593776E-6,5.874197682990375E-6,2026-01-01,2020,Zamboanga,2025-01-01,302.2240570146664,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,2.803074079536486E-5,4.650758136009698E-5,2019-01-01,2018.0,Chittagong,2018-12-05,2915.862006571983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_1,2.3308203016859892E-5,4.144091773916566E-5,2020-01-01,2019.0,Chittagong,2019-01-01,2954.7677256164984,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_2,2.4046384147113936E-5,4.101217565009971E-5,2021-01-01,2020.0,Chittagong,2020-01-01,3018.8901300854045,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_3,2.961413483444349E-5,5.470446105323898E-5,2022-01-01,2020,Chittagong,2021-01-01,3018.8901300854045,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_4,3.052851878805219E-5,6.008823135765987E-5,2023-01-01,2020,Chittagong,2022-01-01,3018.8901300854045,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_5,2.7995816161525667E-5,5.0203999897798715E-5,2024-01-01,2020,Chittagong,2023-01-01,3018.8901300854045,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_6,2.4480355359326674E-5,4.201917463131319E-5,2025-01-01,2020,Chittagong,2024-01-01,3018.8901300854045,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_7,2.5233600449631795E-5,4.1547946453863945E-5,2026-01-01,2020,Chittagong,2025-01-01,3018.8901300854045,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_0,1.3269250985164366E-4,1.483834108519839E-4,2019-01-01,2018.0,Dalian,2018-12-05,968.6887364129226,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_1,7.385390212851879E-5,9.279067527604755E-5,2020-01-01,2019.0,Dalian,2019-01-01,981.9180910577087,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_2,7.96146484454569E-5,9.825470367834384E-5,2021-01-01,2020.0,Dalian,2020-01-01,994.3095538789734,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_3,9.304294921076487E-5,1.1706917436088966E-4,2022-01-01,2020,Dalian,2021-01-01,994.3095538789734,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_4,7.197139969347033E-5,8.724757058331024E-5,2023-01-01,2020,Dalian,2022-01-01,994.3095538789734,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_5,7.38726589365957E-5,9.145502314070512E-5,2024-01-01,2020,Dalian,2023-01-01,994.3095538789734,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_6,6.966941983833593E-5,8.52923778700848E-5,2025-01-01,2020,Dalian,2024-01-01,994.3095538789734,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_7,7.929705573905715E-5,8.835918808797227E-5,2026-01-01,2020,Dalian,2025-01-01,994.3095538789734,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0,1.8767889700994976E-4,2.0918168944706128E-4,2019-01-01,2018.0,Qingdao,2018-12-05,2043.1471513174438,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_1,1.0007017375849796E-4,1.2347276891170692E-4,2020-01-01,2019.0,Qingdao,2019-01-01,2069.256270146165,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_2,1.0735660363666875E-4,1.364230850388764E-4,2021-01-01,2020.0,Qingdao,2020-01-01,2095.165255342369,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_3,1.3186887370597459E-4,1.6916403215801258E-4,2022-01-01,2020,Qingdao,2021-01-01,2095.165255342369,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_4,1.0757181078463655E-4,1.3623734992142117E-4,2023-01-01,2020,Qingdao,2022-01-01,2095.165255342369,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_5,1.005376112899457E-4,1.2650012489194047E-4,2024-01-01,2020,Qingdao,2023-01-01,2095.165255342369,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_6,9.574048433136934E-5,1.1635602927481023E-4,2025-01-01,2020,Qingdao,2024-01-01,2095.165255342369,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_7,1.0283017971765828E-4,1.2517534720083193E-4,2026-01-01,2020,Qingdao,2025-01-01,2095.165255342369,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_0,1.9831052435468778E-4,2.9085298143905185E-4,2019-01-01,2018.0,Shanghai,2018-12-05,7773.235019328156,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_1,1.3644370743911243E-4,2.0690393817970543E-4,2020-01-01,2019.0,Shanghai,2019-01-01,7987.5664928540655,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_2,1.175584569779293E-4,1.7664382943072545E-4,2021-01-01,2020.0,Shanghai,2020-01-01,8209.982691234069,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_3,1.7216181140207698E-4,2.5158839103883615E-4,2022-01-01,2020,Shanghai,2021-01-01,8209.982691234069,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_4,1.1947807788725494E-4,1.801992527365978E-4,2023-01-01,2020,Shanghai,2022-01-01,8209.982691234069,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_5,1.4429658509828832E-4,2.1211759139886283E-4,2024-01-01,2020,Shanghai,2023-01-01,8209.982691234069,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_6,1.2690324569845614E-4,1.7483206884718084E-4,2025-01-01,2020,Shanghai,2024-01-01,8209.982691234069,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_7,1.29616602774673E-4,1.7867544406373752E-4,2026-01-01,2020,Shanghai,2025-01-01,8209.982691234069,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_0,1.2138940500715906E-4,1.879435111891418E-4,2019-01-01,2018.0,Hong Kong,2018-12-05,7138.8979128842075,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_1,8.395480786177958E-5,1.2988004248387142E-4,2020-01-01,2019.0,Hong Kong,2019-01-01,7321.81381380047,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_2,7.022442528653274E-5,1.0933800195712483E-4,2021-01-01,2020.0,Hong Kong,2020-01-01,7502.044879124009,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_3,9.038909257044731E-5,1.490307507199039E-4,2022-01-01,2020,Hong Kong,2021-01-01,7502.044879124009,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_4,7.88943873722744E-5,1.268266973126952E-4,2023-01-01,2020,Hong Kong,2022-01-01,7502.044879124009,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_5,8.148643568266243E-5,1.2753562814208069E-4,2024-01-01,2020,Hong Kong,2023-01-01,7502.044879124009,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_6,7.965489209227534E-5,1.2067670679783659E-4,2025-01-01,2020,Hong Kong,2024-01-01,7502.044879124009,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_7,8.089452707629117E-5,1.226541417530846E-4,2026-01-01,2020,Hong Kong,2025-01-01,7502.044879124009,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_0,2.7475083200408145E-5,3.840017363467838E-5,2019-01-01,2018.0,Surabaya,2018-12-05,3829.4281153176325,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_1,2.5051951582109755E-5,3.373497489676176E-5,2020-01-01,2019.0,Surabaya,2019-01-01,3867.8425228495244,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_2,2.1347253898873078E-5,2.7878270689654346E-5,2021-01-01,2020.0,Surabaya,2020-01-01,3901.8138659712167,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_3,2.4693195374169793E-5,3.3899199279788074E-5,2022-01-01,2020,Surabaya,2021-01-01,3901.8138659712167,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_4,2.5615215089356415E-5,3.509842205700273E-5,2023-01-01,2020,Surabaya,2022-01-01,3901.8138659712167,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_5,2.711250480276197E-5,3.7439490697828736E-5,2024-01-01,2020,Surabaya,2023-01-01,3901.8138659712167,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_6,2.6948698944265776E-5,3.6033621183571844E-5,2025-01-01,2020,Surabaya,2024-01-01,3901.8138659712167,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_7,2.4316544330168456E-5,3.325316465859899E-5,2026-01-01,2020,Surabaya,2025-01-01,3901.8138659712167,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_0,1.6849193944947983E-5,2.655699347947134E-5,2019-01-01,2018.0,Phnom Penh,2018-12-05,1642.2194177909105,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_1,2.0782958770982534E-5,3.1590656558611705E-5,2020-01-01,2019.0,Phnom Penh,2019-01-01,1689.2543028962425,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_2,2.0626258767865478E-5,3.1650465462680074E-5,2021-01-01,2020.0,Phnom Penh,2020-01-01,1740.0306264090484,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_3,2.1531164481756358E-5,3.064021999942173E-5,2022-01-01,2020,Phnom Penh,2021-01-01,1740.0306264090484,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_4,1.8723066239675058E-5,2.708926260997986E-5,2023-01-01,2020,Phnom Penh,2022-01-01,1740.0306264090484,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_5,2.0656686973538395E-5,2.6847491679914626E-5,2024-01-01,2020,Phnom Penh,2023-01-01,1740.0306264090484,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_6,2.1996356311599272E-5,2.8706607425625328E-5,2025-01-01,2020,Phnom Penh,2024-01-01,1740.0306264090484,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_7,2.0835975575955336E-5,2.7178933528971854E-5,2026-01-01,2020,Phnom Penh,2025-01-01,1740.0306264090484,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_0,7.2622954555298115E-6,1.4574222802301847E-5,2019-01-01,2018.0,Male,2018-12-05,35.33059446203943,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_1,7.1215785059872135E-6,1.2615527353420428E-5,2020-01-01,2019.0,Male,2019-01-01,37.626814971250646,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_2,6.690263226445802E-6,1.1335938600800148E-5,2021-01-01,2020.0,Male,2020-01-01,39.3793364164876,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_3,6.380737624834225E-6,1.079796738610445E-5,2022-01-01,2020,Male,2021-01-01,39.3793364164876,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_4,6.684288850710452E-6,1.3297242005730392E-5,2023-01-01,2020,Male,2022-01-01,39.3793364164876,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_5,6.671656822524326E-6,1.4062602567104872E-5,2024-01-01,2020,Male,2023-01-01,39.3793364164876,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_6,6.755995485212032E-6,1.3735446205770354E-5,2025-01-01,2020,Male,2024-01-01,39.3793364164876,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_7,6.157683212811194E-6,1.2956175737757269E-5,2026-01-01,2020,Male,2025-01-01,39.3793364164876,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_0,1.8470070100732867E-5,3.76898679784842E-5,2019-01-01,2018.0,Yangon,2018-12-05,2097.8537851499586,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_1,2.0177154122092025E-5,4.065010555850231E-5,2020-01-01,2019.0,Yangon,2019-01-01,2116.2319297316026,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_2,1.8455577311389603E-5,3.656969011210848E-5,2021-01-01,2020.0,Yangon,2020-01-01,2141.0305379657225,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_3,1.8551107565189468E-5,3.425482309346696E-5,2022-01-01,2020,Yangon,2021-01-01,2141.0305379657225,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_4,1.918554957195242E-5,4.000004381685595E-5,2023-01-01,2020,Yangon,2022-01-01,2141.0305379657225,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_5,2.1934967862578708E-5,4.8359953343376175E-5,2024-01-01,2020,Yangon,2023-01-01,2141.0305379657225,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_6,2.117287680368582E-5,4.926797160231444E-5,2025-01-01,2020,Yangon,2024-01-01,2141.0305379657225,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_7,2.069280704901285E-5,5.03921478845989E-5,2026-01-01,2020,Yangon,2025-01-01,2141.0305379657225,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_0,3.90489834950444E-5,8.64447908099942E-5,2019-01-01,2018.0,Singapore,2018-12-05,1629.0244141515693,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_1,3.348306138058357E-5,7.608446175892588E-5,2020-01-01,2019.0,Singapore,2019-01-01,1689.926979858713,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_2,3.0366776227555015E-5,6.489016762840521E-5,2021-01-01,2020.0,Singapore,2020-01-01,1747.5648018144632,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_3,3.3608702663723594E-5,8.424122015788263E-5,2022-01-01,2020,Singapore,2021-01-01,1747.5648018144632,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_4,3.3913653496429095E-5,8.41577105109858E-5,2023-01-01,2020,Singapore,2022-01-01,1747.5648018144632,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_5,3.7423661927026236E-5,8.821310396912998E-5,2024-01-01,2020,Singapore,2023-01-01,1747.5648018144632,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_6,3.589788890742238E-5,8.350808555604504E-5,2025-01-01,2020,Singapore,2024-01-01,1747.5648018144632,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_7,3.738078021439579E-5,9.263422689030417E-5,2026-01-01,2020,Singapore,2025-01-01,1747.5648018144632,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,6.447260190920973E-5,1.1771822684093688E-4,2019-01-01,2018.0,Bangkok,2018-12-05,4395.690673784791,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_1,4.627979806650183E-5,7.912359903720436E-5,2020-01-01,2019.0,Bangkok,2019-01-01,4561.521302870205,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_2,4.255368038723821E-5,7.424664497472174E-5,2021-01-01,2020.0,Bangkok,2020-01-01,4735.2178069855645,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_3,4.802412081592935E-5,8.799299723550775E-5,2022-01-01,2020,Bangkok,2021-01-01,4735.2178069855645,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_4,4.7899039987566396E-5,8.485722824470455E-5,2023-01-01,2020,Bangkok,2022-01-01,4735.2178069855645,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_5,4.999176930746647E-5,9.004947931679187E-5,2024-01-01,2020,Bangkok,2023-01-01,4735.2178069855645,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_6,4.6080054186469404E-5,8.114195574028493E-5,2025-01-01,2020,Bangkok,2024-01-01,4735.2178069855645,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_7,4.989077416487503E-5,9.224838324586995E-5,2026-01-01,2020,Bangkok,2025-01-01,4735.2178069855645,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_0,2.5093858148472792E-5,4.981651069600435E-5,2019-01-01,2018.0,Ho Chi Minh City,2018-12-05,3591.553306015507,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_1,2.4146001259642644E-5,4.188070629489446E-5,2020-01-01,2019.0,Ho Chi Minh City,2019-01-01,3701.276408166163,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_2,2.3779061428260167E-5,4.016145081288873E-5,2021-01-01,2020.0,Ho Chi Minh City,2020-01-01,3811.7124454600576,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_3,2.5244091663462645E-5,4.48056676021352E-5,2022-01-01,2020,Ho Chi Minh City,2021-01-01,3811.7124454600576,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_4,2.4595307516731705E-5,4.1585309928968824E-5,2023-01-01,2020,Ho Chi Minh City,2022-01-01,3811.7124454600576,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_5,2.6264075539873152E-5,4.2490482040186834E-5,2024-01-01,2020,Ho Chi Minh City,2023-01-01,3811.7124454600576,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_6,2.5972922566340926E-5,4.340473338604418E-5,2025-01-01,2020,Ho Chi Minh City,2024-01-01,3811.7124454600576,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_7,2.6787670676607424E-5,4.636732953216948E-5,2026-01-01,2020,Ho Chi Minh City,2025-01-01,3811.7124454600576,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_0,4.542126626974474E-5,7.764498608706037E-5,2019-01-01,2018.0,Fuzhou,2018-12-05,1938.8112197000753,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_1,3.553775799447294E-5,5.2548529239030536E-5,2020-01-01,2019.0,Fuzhou,2019-01-01,1953.5199094114348,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_2,3.4535132697078424E-5,4.9912905760856725E-5,2021-01-01,2020.0,Fuzhou,2020-01-01,1965.7700969069024,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_3,4.076961746630146E-5,6.287797060964477E-5,2022-01-01,2020,Fuzhou,2021-01-01,1965.7700969069024,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_4,3.6745788459828936E-5,5.242146847999308E-5,2023-01-01,2020,Fuzhou,2022-01-01,1965.7700969069024,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_5,4.004965024792901E-5,5.584599008255242E-5,2024-01-01,2020,Fuzhou,2023-01-01,1965.7700969069024,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_6,3.805523791088344E-5,5.151524362340637E-5,2025-01-01,2020,Fuzhou,2024-01-01,1965.7700969069024,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_7,3.769607342641511E-5,5.1837298593979923E-5,2026-01-01,2020,Fuzhou,2025-01-01,1965.7700969069024,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_0,5.203916670328675E-5,7.22098682443403E-5,2019-01-01,2018.0,Shantou,2018-12-05,3380.434891750313,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_1,3.5964852033123536E-5,4.9108339945301785E-5,2020-01-01,2019.0,Shantou,2019-01-01,3422.235185462617,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_2,3.4661719041923014E-5,4.9172400909688066E-5,2021-01-01,2020.0,Shantou,2020-01-01,3463.1264004620552,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_3,4.138522709505722E-5,6.255109090226231E-5,2022-01-01,2020,Shantou,2021-01-01,3463.1264004620552,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_4,3.7925519967580074E-5,5.4714966531223246E-5,2023-01-01,2020,Shantou,2022-01-01,3463.1264004620552,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_5,4.253784450938297E-5,5.982633565919374E-5,2024-01-01,2020,Shantou,2023-01-01,3463.1264004620552,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_6,4.133897508754795E-5,5.628882647601546E-5,2025-01-01,2020,Shantou,2024-01-01,3463.1264004620552,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_7,4.068391631199726E-5,5.5050234032695157E-5,2026-01-01,2020,Shantou,2025-01-01,3463.1264004620552,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_0,1.6666438951968058E-4,2.2618282524546212E-4,2019-01-01,2018.0,Guangzhou,2018-12-05,10445.918557360881,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
