system:index,SO2_area_mean_mol_per_m2,SO2_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
00000000000000000049_1,-1.3513563792416094E-5,-2.235013203075986E-5,2020-01-01,2019.0,Da Nang,2019-01-01,706.9667272715494,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_2,-6.477296915842058E-6,-7.0502445158903465E-6,2021-01-01,2020.0,Da Nang,2020-01-01,715.4719534591885,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_3,8.166370100962031E-6,4.0393575230921885E-6,2022-01-01,2020,Da Nang,2021-01-01,715.4719534591885,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_4,1.53971309325825E-5,5.402136470139216E-6,2023-01-01,2020,Da Nang,2022-01-01,715.4719534591885,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_5,2.2054892315976778E-6,-1.8759716241733238E-6,2024-01-01,2020,Da Nang,2023-01-01,715.4719534591885,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_6,-6.9443473471714594E-6,-1.3201552523605539E-5,2025-01-01,2020,Da Nang,2024-01-01,715.4719534591885,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_7,8.640340803053503E-6,1.1586453727692383E-5,2026-01-01,2020,Da Nang,2025-01-01,715.4719534591885,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,3.141990017047566E-5,3.5207194460955846E-5,2019-01-01,2018.0,Haikou,2018-12-05,1324.043352773318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,-5.5770725008307065E-6,-1.0690402519114534E-5,2020-01-01,2019.0,Haikou,2019-01-01,1347.4828934862637,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_2,1.2925715427845022E-5,9.282368343615471E-7,2021-01-01,2020.0,Haikou,2020-01-01,1372.170715497565,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_3,1.8468993466783245E-5,7.5464160535711534E-6,2022-01-01,2020,Haikou,2021-01-01,1372.170715497565,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_4,2.9213365566563013E-5,3.0216481642818947E-5,2023-01-01,2020,Haikou,2022-01-01,1372.170715497565,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_5,1.1293803179074652E-5,4.167906190686667E-6,2024-01-01,2020,Haikou,2023-01-01,1372.170715497565,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_6,9.439265921906085E-6,1.2767625481528776E-5,2025-01-01,2020,Haikou,2024-01-01,1372.170715497565,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_7,1.5845816772993425E-5,1.9857271458695925E-5,2026-01-01,2020,Haikou,2025-01-01,1372.170715497565,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0,5.828259939252395E-5,5.820115758946839E-5,2019-01-01,2018.0,Surabaya,2018-12-05,1699.601061645092,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_1,8.74311153368035E-5,9.156317102644213E-5,2020-01-01,2019.0,Surabaya,2019-01-01,1716.9811059145363,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_2,8.271924340699652E-5,9.065649876289459E-5,2021-01-01,2020.0,Surabaya,2020-01-01,1731.3867043579323,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_3,1.3380791309870285E-4,1.6735104526190673E-4,2022-01-01,2020,Surabaya,2021-01-01,1731.3867043579323,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_4,1.6798296265412954E-4,2.1564485025349518E-4,2023-01-01,2020,Surabaya,2022-01-01,1731.3867043579323,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_5,1.7531246063986127E-4,2.1169208937421908E-4,2024-01-01,2020,Surabaya,2023-01-01,1731.3867043579323,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_6,1.4997561111576699E-4,1.6227474129943705E-4,2025-01-01,2020,Surabaya,2024-01-01,1731.3867043579323,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_7,1.5562510692732003E-4,2.0790805850556186E-4,2026-01-01,2020,Surabaya,2025-01-01,1731.3867043579323,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,4.375865923717741E-5,5.893535770980223E-5,2019-01-01,2018.0,Zamboanga,2018-12-05,295.72503144530697,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,3.395612296108535E-5,2.4961149674748324E-5,2020-01-01,2019.0,Zamboanga,2019-01-01,298.8662153238467,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,3.751851232848913E-5,4.763479997690643E-5,2021-01-01,2020.0,Zamboanga,2020-01-01,302.2240570146664,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,3.366497782931339E-5,5.9090435338769216E-5,2022-01-01,2020,Zamboanga,2021-01-01,302.2240570146664,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,5.897082145083195E-5,7.160309580167205E-5,2023-01-01,2020,Zamboanga,2022-01-01,302.2240570146664,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,3.836319176295136E-5,2.9150626609596527E-5,2024-01-01,2020,Zamboanga,2023-01-01,302.2240570146664,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_6,4.7039282818019276E-5,3.692451028308664E-5,2025-01-01,2020,Zamboanga,2024-01-01,302.2240570146664,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_7,7.556174971309483E-6,1.9378047445209152E-5,2026-01-01,2020,Zamboanga,2025-01-01,302.2240570146664,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,1.1047348615939234E-4,9.387086174967191E-5,2019-01-01,2018.0,Chittagong,2018-12-05,2915.862006571983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_1,5.773750683039708E-5,5.8704608392987396E-5,2020-01-01,2019.0,Chittagong,2019-01-01,2954.7677256164984,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_2,5.746695608917266E-5,5.5684067217557405E-5,2021-01-01,2020.0,Chittagong,2020-01-01,3018.8901300854045,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_3,9.857549257952242E-5,1.2147613327933996E-4,2022-01-01,2020,Chittagong,2021-01-01,3018.8901300854045,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_4,7.546410507885069E-5,9.419825880942067E-5,2023-01-01,2020,Chittagong,2022-01-01,3018.8901300854045,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_5,8.633837183762245E-5,9.598356012139037E-5,2024-01-01,2020,Chittagong,2023-01-01,3018.8901300854045,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_6,9.13155323426904E-5,9.978884063701695E-5,2025-01-01,2020,Chittagong,2024-01-01,3018.8901300854045,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_7,6.574361409711319E-5,7.819278392845352E-5,2026-01-01,2020,Chittagong,2025-01-01,3018.8901300854045,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_0,,0.0,2019-01-01,2018.0,Dalian,2018-12-05,968.6887364129226,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_1,3.009723193984893E-4,2.9297058085907783E-4,2020-01-01,2019.0,Dalian,2019-01-01,981.9180910577087,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_2,3.8194352505380787E-4,3.66028264404945E-4,2021-01-01,2020.0,Dalian,2020-01-01,994.3095538789734,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_3,4.124311199933611E-4,4.010675680133965E-4,2022-01-01,2020,Dalian,2021-01-01,994.3095538789734,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_4,3.8889592329822064E-4,3.8083845228710777E-4,2023-01-01,2020,Dalian,2022-01-01,994.3095538789734,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_5,3.7400933602645543E-4,3.575099403594932E-4,2024-01-01,2020,Dalian,2023-01-01,994.3095538789734,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_6,4.419760315385206E-4,4.2512450523128685E-4,2025-01-01,2020,Dalian,2024-01-01,994.3095538789734,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_7,1.3688963737490411E-4,1.465746621953903E-4,2026-01-01,2020,Dalian,2025-01-01,994.3095538789734,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0,7.028857910532073E-4,4.83348106695336E-4,2019-01-01,2018.0,Qingdao,2018-12-05,2043.1471513174438,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_1,2.035800871474643E-4,2.008551061402777E-4,2020-01-01,2019.0,Qingdao,2019-01-01,2069.256270146165,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_2,2.7608712990888584E-4,2.7892306002075945E-4,2021-01-01,2020.0,Qingdao,2020-01-01,2095.165255342369,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_3,3.548422220485507E-4,3.597488118854514E-4,2022-01-01,2020,Qingdao,2021-01-01,2095.165255342369,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_4,2.771321727827047E-4,2.724008264032816E-4,2023-01-01,2020,Qingdao,2022-01-01,2095.165255342369,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_5,2.762504381701953E-4,2.864107087783078E-4,2024-01-01,2020,Qingdao,2023-01-01,2095.165255342369,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_6,2.9403565807248756E-4,3.028570458689958E-4,2025-01-01,2020,Qingdao,2024-01-01,2095.165255342369,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_7,1.1816054485307156E-4,1.350044474165232E-4,2026-01-01,2020,Qingdao,2025-01-01,2095.165255342369,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_0,1.0846000825049812E-4,1.1762658530390933E-4,2019-01-01,2018.0,Shanghai,2018-12-05,7773.235019328156,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_1,1.1934142036860908E-4,1.4592005914340004E-4,2020-01-01,2019.0,Shanghai,2019-01-01,7987.5664928540655,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_2,1.5186399315300682E-4,1.7075454407823845E-4,2021-01-01,2020.0,Shanghai,2020-01-01,8209.982691234069,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_3,2.029461809109082E-4,2.0982604575952297E-4,2022-01-01,2020,Shanghai,2021-01-01,8209.982691234069,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_4,1.3201412491545427E-4,1.4126534936207539E-4,2023-01-01,2020,Shanghai,2022-01-01,8209.982691234069,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_5,1.726671490368398E-4,1.8541401122977916E-4,2024-01-01,2020,Shanghai,2023-01-01,8209.982691234069,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_6,1.5521067706355843E-4,1.7578677133904931E-4,2025-01-01,2020,Shanghai,2024-01-01,8209.982691234069,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_7,7.374090172686102E-5,8.485714222450807E-5,2026-01-01,2020,Shanghai,2025-01-01,8209.982691234069,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_0,1.6338596440374723E-4,1.7897137402631469E-4,2019-01-01,2018.0,Hong Kong,2018-12-05,7138.8979128842075,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_1,2.146499816648935E-5,1.083791861503921E-5,2020-01-01,2019.0,Hong Kong,2019-01-01,7321.81381380047,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_2,4.598843611928581E-5,4.306424798633848E-5,2021-01-01,2020.0,Hong Kong,2020-01-01,7502.044879124009,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_3,5.9396037688553875E-5,5.718657309427263E-5,2022-01-01,2020,Hong Kong,2021-01-01,7502.044879124009,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_4,8.037895847947302E-5,8.054085442194557E-5,2023-01-01,2020,Hong Kong,2022-01-01,7502.044879124009,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_5,4.269501879621945E-5,4.2754183468675735E-5,2024-01-01,2020,Hong Kong,2023-01-01,7502.044879124009,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_6,3.9672849708010525E-5,4.741420948953695E-5,2025-01-01,2020,Hong Kong,2024-01-01,7502.044879124009,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_7,2.2108154944253424E-5,2.3852589540966153E-5,2026-01-01,2020,Hong Kong,2025-01-01,7502.044879124009,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_0,7.161151572567107E-5,1.1530965612847548E-4,2019-01-01,2018.0,Surabaya,2018-12-05,3829.4281153176325,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_1,1.1781373337606867E-4,1.4262214285111174E-4,2020-01-01,2019.0,Surabaya,2019-01-01,3867.8425228495244,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_2,1.1154804943518095E-4,1.4353041639817788E-4,2021-01-01,2020.0,Surabaya,2020-01-01,3901.8138659712167,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_3,1.6168851399154009E-4,2.0826754181261533E-4,2022-01-01,2020,Surabaya,2021-01-01,3901.8138659712167,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_4,1.6420212778438465E-4,2.0058863976164465E-4,2023-01-01,2020,Surabaya,2022-01-01,3901.8138659712167,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_5,2.1555743159562844E-4,2.7754468179896376E-4,2024-01-01,2020,Surabaya,2023-01-01,3901.8138659712167,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_6,1.9644407987384234E-4,2.4126363731164703E-4,2025-01-01,2020,Surabaya,2024-01-01,3901.8138659712167,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_7,1.3740912238694076E-4,1.8253736039246972E-4,2026-01-01,2020,Surabaya,2025-01-01,3901.8138659712167,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_0,4.705860920724336E-6,1.2858918184852685E-5,2019-01-01,2018.0,Phnom Penh,2018-12-05,1642.2194177909105,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_1,-2.2206314347581836E-5,-2.2779366456278164E-5,2020-01-01,2019.0,Phnom Penh,2019-01-01,1689.2543028962425,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_2,-2.2380624848118206E-5,-2.1107691917528298E-5,2021-01-01,2020.0,Phnom Penh,2020-01-01,1740.0306264090484,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_3,-6.8666033233951755E-6,-5.539374288808414E-6,2022-01-01,2020,Phnom Penh,2021-01-01,1740.0306264090484,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_4,-1.3605796026548493E-5,-1.3760440881420444E-5,2023-01-01,2020,Phnom Penh,2022-01-01,1740.0306264090484,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_5,-1.3483717887051707E-5,-1.6866507251953292E-5,2024-01-01,2020,Phnom Penh,2023-01-01,1740.0306264090484,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_6,4.4390300664143925E-7,5.437029238158168E-6,2025-01-01,2020,Phnom Penh,2024-01-01,1740.0306264090484,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_7,1.0689830378100267E-5,6.584775545610745E-6,2026-01-01,2020,Phnom Penh,2025-01-01,1740.0306264090484,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_0,7.54864157307235E-6,1.4619600449745736E-5,2019-01-01,2018.0,Male,2018-12-05,35.33059446203943,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_1,-6.891474120583289E-6,-1.713401791622609E-5,2020-01-01,2019.0,Male,2019-01-01,37.626814971250646,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_2,-5.18137225553381E-6,-2.351340887932314E-6,2021-01-01,2020.0,Male,2020-01-01,39.3793364164876,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_3,-2.862920485311067E-6,-6.277979384576342E-6,2022-01-01,2020,Male,2021-01-01,39.3793364164876,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_4,2.841793375661052E-6,-3.665668561187021E-7,2023-01-01,2020,Male,2022-01-01,39.3793364164876,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_5,3.708910669726696E-6,-4.4912364902148096E-6,2024-01-01,2020,Male,2023-01-01,39.3793364164876,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_6,3.717188890708022E-5,3.6076135779782205E-5,2025-01-01,2020,Male,2024-01-01,39.3793364164876,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_7,2.112777270763986E-6,3.1846126607293523E-6,2026-01-01,2020,Male,2025-01-01,39.3793364164876,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_0,4.3050662205821295E-5,5.0304406888429543E-5,2019-01-01,2018.0,Yangon,2018-12-05,2097.8537851499586,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_1,7.259002183897061E-6,6.971248072047822E-6,2020-01-01,2019.0,Yangon,2019-01-01,2116.2319297316026,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_2,1.1964057292720131E-5,9.962533670446712E-6,2021-01-01,2020.0,Yangon,2020-01-01,2141.0305379657225,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_3,1.9850029221962088E-5,1.8701702246110315E-5,2022-01-01,2020,Yangon,2021-01-01,2141.0305379657225,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_4,1.6647255159165916E-5,7.74561987302983E-6,2023-01-01,2020,Yangon,2022-01-01,2141.0305379657225,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_5,2.1063655874954314E-5,1.8446277980089782E-5,2024-01-01,2020,Yangon,2023-01-01,2141.0305379657225,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_6,2.8444511935746362E-5,2.632071744112124E-5,2025-01-01,2020,Yangon,2024-01-01,2141.0305379657225,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_7,2.024236818158905E-5,1.842212403982736E-5,2026-01-01,2020,Yangon,2025-01-01,2141.0305379657225,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_0,-1.9920563077300527E-5,4.568809714672146E-5,2019-01-01,2018.0,Singapore,2018-12-05,1629.0244141515693,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_1,-5.086753134160632E-6,1.5777706140518395E-5,2020-01-01,2019.0,Singapore,2019-01-01,1689.926979858713,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_2,-1.178223720459553E-5,-1.1362993941343287E-5,2021-01-01,2020.0,Singapore,2020-01-01,1747.5648018144632,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_3,-9.565305133799982E-6,-2.039634290466307E-6,2022-01-01,2020,Singapore,2021-01-01,1747.5648018144632,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_4,1.7173849454573064E-5,4.224478216074314E-5,2023-01-01,2020,Singapore,2022-01-01,1747.5648018144632,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_5,2.9454581389034424E-6,2.0474173270737877E-5,2024-01-01,2020,Singapore,2023-01-01,1747.5648018144632,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_6,7.471703456966115E-5,6.494319044941068E-5,2025-01-01,2020,Singapore,2024-01-01,1747.5648018144632,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_7,2.7354663439466605E-5,6.917826907672884E-5,2026-01-01,2020,Singapore,2025-01-01,1747.5648018144632,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,4.471103617983609E-5,4.961875221121873E-5,2019-01-01,2018.0,Bangkok,2018-12-05,4395.690673784791,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_1,-1.289597702566754E-5,-2.0220569379458447E-5,2020-01-01,2019.0,Bangkok,2019-01-01,4561.521302870205,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_2,5.651658723159775E-6,9.78089329222528E-6,2021-01-01,2020.0,Bangkok,2020-01-01,4735.2178069855645,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_3,1.7655922165989233E-5,1.7162156690794365E-5,2022-01-01,2020,Bangkok,2021-01-01,4735.2178069855645,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_4,1.4268424478890583E-5,2.053028495287403E-5,2023-01-01,2020,Bangkok,2022-01-01,4735.2178069855645,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_5,2.218391912029892E-5,2.6039131805039433E-5,2024-01-01,2020,Bangkok,2023-01-01,4735.2178069855645,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_6,1.086859448970307E-5,8.424108329161768E-6,2025-01-01,2020,Bangkok,2024-01-01,4735.2178069855645,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_7,2.9662681296700775E-5,3.382867555515824E-5,2026-01-01,2020,Bangkok,2025-01-01,4735.2178069855645,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_0,-1.578246898820056E-5,1.3884525588116787E-5,2019-01-01,2018.0,Ho Chi Minh City,2018-12-05,3591.553306015507,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_1,-2.268937437104097E-5,-3.287489763086998E-5,2020-01-01,2019.0,Ho Chi Minh City,2019-01-01,3701.276408166163,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_2,-3.173032961134502E-5,-4.5527991424571596E-5,2021-01-01,2020.0,Ho Chi Minh City,2020-01-01,3811.7124454600576,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_3,-2.4477345321523888E-5,-3.454730446704174E-5,2022-01-01,2020,Ho Chi Minh City,2021-01-01,3811.7124454600576,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_4,-1.254372966963793E-5,-2.1233629015181187E-5,2023-01-01,2020,Ho Chi Minh City,2022-01-01,3811.7124454600576,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_5,-2.1149510253002367E-5,-3.66095110359632E-5,2024-01-01,2020,Ho Chi Minh City,2023-01-01,3811.7124454600576,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_6,-1.4813185616351315E-5,-2.661222942655014E-5,2025-01-01,2020,Ho Chi Minh City,2024-01-01,3811.7124454600576,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_7,1.433612051181863E-5,1.2660413014128444E-5,2026-01-01,2020,Ho Chi Minh City,2025-01-01,3811.7124454600576,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_0,1.412142074864212E-4,1.5266891779061768E-4,2019-01-01,2018.0,Fuzhou,2018-12-05,1938.8112197000753,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_1,4.0176328108499425E-5,3.285796097533742E-5,2020-01-01,2019.0,Fuzhou,2019-01-01,1953.5199094114348,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_2,5.6739849196160134E-5,4.8562046999385104E-5,2021-01-01,2020.0,Fuzhou,2020-01-01,1965.7700969069024,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_3,6.670774813764561E-5,6.626864117243354E-5,2022-01-01,2020,Fuzhou,2021-01-01,1965.7700969069024,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_4,6.861842485290143E-5,6.70261703870614E-5,2023-01-01,2020,Fuzhou,2022-01-01,1965.7700969069024,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_5,7.878077955916786E-5,6.251977529736903E-5,2024-01-01,2020,Fuzhou,2023-01-01,1965.7700969069024,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_6,5.642992457338979E-5,4.718238839992086E-5,2025-01-01,2020,Fuzhou,2024-01-01,1965.7700969069024,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_7,2.913628151867105E-5,3.218911966422767E-5,2026-01-01,2020,Fuzhou,2025-01-01,1965.7700969069024,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_0,1.3671482424844962E-4,2.090552090543559E-4,2019-01-01,2018.0,Shantou,2018-12-05,3380.434891750313,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_1,2.4223820479957052E-5,2.56331123753743E-5,2020-01-01,2019.0,Shantou,2019-01-01,3422.235185462617,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_2,4.222415766558014E-5,5.036180279066199E-5,2021-01-01,2020.0,Shantou,2020-01-01,3463.1264004620552,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_3,5.5182753969204136E-5,5.3278161687839794E-5,2022-01-01,2020,Shantou,2021-01-01,3463.1264004620552,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_4,6.446296367206997E-5,6.990339070469565E-5,2023-01-01,2020,Shantou,2022-01-01,3463.1264004620552,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_5,6.352452385439303E-5,7.587083277990454E-5,2024-01-01,2020,Shantou,2023-01-01,3463.1264004620552,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_6,4.005939434065565E-5,4.510256075800437E-5,2025-01-01,2020,Shantou,2024-01-01,3463.1264004620552,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
