system:index,CO_area_mean_mol_per_m2,NO2_area_mean_mol_per_m2,SO2_area_mean_mol_per_m2,end_date,population_year_used,port_name,start_date,total_pollution_area_mean_mol_per_m2,total_pollution_population_weighted_exposure_mol_per_m2,total_population,year,.geo
00000000000000000029_1,0.03230085743416564,2.3991795214879647E-5,6.072630086646642E-5,2020-01-01,2019.0,Semarang,2019-01-01,0.032385575530246964,0.032392702738859434,3928.24146786484,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_2,0.02998585213588719,2.0121845742971074E-5,5.669061681626779E-5,2021-01-01,2020.0,Semarang,2020-01-01,0.03006266459844644,0.029924204329417912,3960.163860249518,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_3,0.028815466557774935,2.2882072769347994E-5,7.883502121498027E-5,2022-01-01,2020,Semarang,2021-01-01,0.028917183651759354,0.029045716712721683,3960.163860249518,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_4,0.027629410654027783,2.4487582215341308E-5,6.974099926315676E-5,2023-01-01,2020,Semarang,2022-01-01,0.027723639235506293,0.027831350951193757,3960.163860249518,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_5,0.03174166976338304,2.8003046520484035E-5,1.0668936981972069E-4,2024-01-01,2020,Semarang,2023-01-01,0.03187636217972325,0.031644680222955204,3960.163860249518,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_6,0.031189874970159712,2.6892551986893696E-5,1.2456556702720867E-4,2025-01-01,2020,Semarang,2024-01-01,0.03134133308917376,0.0313864164849792,3960.163860249518,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_7,0.028583711981202093,2.4489962560068648E-5,6.576260974091254E-5,2026-01-01,2020,Semarang,2025-01-01,0.028673964553503115,0.02860878419729205,3960.163860249518,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,0.027537271721565365,8.84828911062853E-6,-2.10451694816621E-5,2019-01-01,2018.0,Kupang,2018-12-05,0.027528860819883948,0.02789694904099277,238.63512157768605,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_1,0.027853783630272227,7.778757378165525E-6,1.2648021542015694E-5,2020-01-01,2019.0,Kupang,2019-01-01,0.027874210409192423,0.027662445565917994,243.9911452511362,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_2,0.0270216318179135,7.232834080775434E-6,3.7295571176766265E-5,2021-01-01,2020.0,Kupang,2020-01-01,0.027066160223171026,0.026747673354922907,250.04681917615963,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_3,0.02642233018838221,7.669259034381473E-6,1.1922922571572506E-5,2022-01-01,2020,Kupang,2021-01-01,0.026441922369988165,0.025985574590504462,250.04681917615963,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_4,0.025488327266097937,7.506671966980709E-6,2.567213735502458E-5,2023-01-01,2020,Kupang,2022-01-01,0.02552150607541995,0.025444741222211836,250.04681917615963,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_5,0.02774167274789433,8.549566713418298E-6,2.0139377423519905E-5,2024-01-01,2020,Kupang,2023-01-01,0.027770361692031224,0.02786587617221939,250.04681917615963,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_6,0.02819957153013193,8.47842991658387E-6,6.936022065807443E-5,2025-01-01,2020,Kupang,2024-01-01,0.028277410180706543,0.02785092410144809,250.04681917615963,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_7,0.026106949813942563,7.850206107378226E-6,4.462839059370575E-5,2026-01-01,2020,Kupang,2025-01-01,0.026159428410643663,0.02565357650626219,250.04681917615963,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,0.02856097312993892,8.769539254694345E-6,-3.4183879514409545E-5,2019-01-01,2018.0,Kuching,2018-12-05,0.028555696027703973,0.028392966177822075,288.569013244235,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_1,0.035340054134743615,8.284357768675773E-6,-6.733748213379264E-6,2020-01-01,2019.0,Kuching,2019-01-01,0.03534160474429894,0.03542349430611853,294.8511608015308,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_2,0.03037416705296072,7.5685481690421765E-6,-9.481189382251558E-6,2021-01-01,2020.0,Kuching,2020-01-01,0.030372254411747533,0.03030205736758563,302.5824252323338,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_3,0.029073678329678908,8.631445318881048E-6,-1.0300296937554372E-5,2022-01-01,2020,Kuching,2021-01-01,0.029072009478060275,0.029095334896567904,302.5824252323338,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_4,0.027887180198093157,8.353913925073239E-6,5.359916390501094E-6,2023-01-01,2020,Kuching,2022-01-01,0.027900894028408695,0.02786189605136341,302.5824252323338,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_5,0.03182380472927011,9.955811728662392E-6,-9.249754273198602E-6,2024-01-01,2020,Kuching,2023-01-01,0.03182451078672555,0.031753048345915476,302.5824252323338,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_6,0.0304241446949035,8.53996038338394E-6,6.78902319386804E-5,2025-01-01,2020,Kuching,2024-01-01,0.030500574887225494,0.030468831672444102,302.5824252323338,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_7,0.028631462394379803,8.773362172056377E-6,1.5818487424728433E-6,2026-01-01,2020,Kuching,2025-01-01,0.028641817605294346,0.02873197451489014,302.5824252323338,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,0.027216187875817775,9.757045375452107E-6,-1.8433225221143575E-5,2019-01-01,2018.0,Miri,2018-12-05,0.02720760765087922,0.02653188794149304,95.07257506273591,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_1,0.031121559103095494,8.857153227835532E-6,-5.687200061508709E-6,2020-01-01,2019.0,Miri,2019-01-01,0.03112472905626182,0.031056161648629222,96.56133513229732,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_2,0.02912568285763608,8.714861845034697E-6,-5.198906894419638E-6,2021-01-01,2020.0,Miri,2020-01-01,0.029129198812586687,0.02878273777382645,99.29050399748692,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_3,0.02752143236300585,9.011067817704991E-6,-5.694605546036079E-6,2022-01-01,2020,Miri,2021-01-01,0.02752474882527754,0.027672644976741892,99.29050399748692,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_4,0.026566346605338773,9.340809620577835E-6,1.27290029068502E-5,2023-01-01,2020,Miri,2022-01-01,0.026588416417866197,0.02664349355166677,99.29050399748692,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_5,0.029773192570780458,1.0541216093222707E-5,-2.505867275721902E-7,2024-01-01,2020,Miri,2023-01-01,0.029783483200146114,0.030054100489624883,99.29050399748692,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_6,0.02932118926485849,9.407105328676162E-6,5.314116595419054E-5,2025-01-01,2020,Miri,2024-01-01,0.029383737536141357,0.02946529096880027,99.29050399748692,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_7,0.027310647571646116,9.466615295143426E-6,6.767828171424166E-6,2026-01-01,2020,Miri,2025-01-01,0.02732688201511269,0.027620759781066154,99.29050399748692,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0,0.026265210695041636,8.328069938642963E-6,-1.4939042817502977E-5,2019-01-01,2018.0,Kota Kinabalu,2018-12-05,0.026279228159255364,0.026232010692725356,267.491942768712,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_1,0.028764084825209504,7.685593085017306E-6,-1.5122387420527124E-6,2020-01-01,2019.0,Kota Kinabalu,2019-01-01,0.028770258179552494,0.02917138501946139,277.59741192270144,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_2,0.02773921355865546,7.84204731271841E-6,-5.079931648693133E-6,2021-01-01,2020.0,Kota Kinabalu,2020-01-01,0.027741975674319505,0.02799368122910933,285.5062863753048,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_3,0.026503771364460423,7.450868814750884E-6,-2.0672459869811158E-6,2022-01-01,2020,Kota Kinabalu,2021-01-01,0.026509154987288223,0.026428501384445774,285.5062863753048,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_4,0.024856692614464604,8.348215382188974E-6,1.2169549866181614E-5,2023-01-01,2020,Kota Kinabalu,2022-01-01,0.024877210379712963,0.025006133384897596,285.5062863753048,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_5,0.027996702883371152,9.063558347039882E-6,5.850930193639871E-6,2024-01-01,2020,Kota Kinabalu,2023-01-01,0.028011617371911813,0.028175516297551356,285.5062863753048,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_6,0.02800552152653541,8.47759044482136E-6,3.678925247861173E-5,2025-01-01,2020,Kota Kinabalu,2024-01-01,0.028050788369458853,0.028322210640487178,285.5062863753048,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_7,0.02554188643673912,8.45984243468048E-6,1.2158118363738146E-5,2026-01-01,2020,Kota Kinabalu,2025-01-01,0.02556250439753756,0.025545600390327987,285.5062863753048,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0,0.026680176846813838,8.145407503336451E-6,1.5764273470992287E-6,2019-01-01,2018.0,Pelabuhan Sandakan,2018-12-05,0.026689898681664274,0.026562837262049607,175.76032711144208,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_1,0.02921821500550788,6.8421817149736464E-6,-1.0776391177698411E-5,2020-01-01,2019.0,Pelabuhan Sandakan,2019-01-01,0.029214280796045152,0.029252645167318667,180.54590311003113,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_2,0.028974472924772888,6.954425022616718E-6,-7.564644549425123E-6,2021-01-01,2020.0,Pelabuhan Sandakan,2020-01-01,0.02897386270524607,0.028560064710314387,188.54526120355618,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_3,0.027173153718724505,7.1473586032630565E-6,-6.771998631711865E-6,2022-01-01,2020,Pelabuhan Sandakan,2021-01-01,0.02717352907869607,0.02695462338802859,188.54526120355618,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_4,0.02566318785643185,7.5228668375475055E-6,5.1113366302424104E-6,2023-01-01,2020,Pelabuhan Sandakan,2022-01-01,0.02567582205989964,0.025587834456942078,188.54526120355618,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_5,0.028801683685133847,8.179708028851446E-6,-6.882348447122628E-7,2024-01-01,2020,Pelabuhan Sandakan,2023-01-01,0.028809175158317983,0.02885066415851455,188.54526120355618,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_6,0.028873868992427942,7.1704499519324E-6,1.0317366927842844E-4,2025-01-01,2020,Pelabuhan Sandakan,2024-01-01,0.02898421311165828,0.028847836417946138,188.54526120355618,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_7,0.026195476367614913,7.722344060174775E-6,4.76645562556961E-6,2026-01-01,2020,Pelabuhan Sandakan,2025-01-01,0.026207965167300666,0.026341804568017085,188.54526120355618,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,0.02741950224819977,1.2318563840460181E-5,-2.6944731147415227E-5,2019-01-01,2018.0,Ujungpandang,2018-12-05,0.027529604401846507,0.02512186092130568,776.162366517268,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_1,0.028186969331808576,8.320103715767088E-6,1.5881036691319023E-5,2020-01-01,2019.0,Ujungpandang,2019-01-01,0.02821117047221567,0.02846664229600687,783.9008772311548,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_2,0.02699214467070554,7.809136211833458E-6,2.542087603213397E-5,2021-01-01,2020.0,Ujungpandang,2020-01-01,0.027025374682949497,0.02706181348462133,793.7561653956184,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_3,0.02594480128343652,8.101263475697922E-6,2.042700620022359E-5,2022-01-01,2020,Ujungpandang,2021-01-01,0.025973329553112455,0.02617530022292851,793.7561653956184,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_4,0.025576993020173744,9.097783486436393E-6,2.572681076124936E-5,2023-01-01,2020,Ujungpandang,2022-01-01,0.02561181761442145,0.025589111646415807,793.7561653956184,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_5,0.027805148016618493,9.428365586821089E-6,3.3036692692605885E-5,2024-01-01,2020,Ujungpandang,2023-01-01,0.027847613074897852,0.028248309595037303,793.7561653956184,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_6,0.028159271976337816,8.663877586735644E-6,5.115981859418513E-5,2025-01-01,2020,Ujungpandang,2024-01-01,0.028219095672518735,0.02839508690822006,793.7561653956184,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_7,0.02590983427670654,8.84145066439425E-6,2.4590776713248087E-5,2026-01-01,2020,Ujungpandang,2025-01-01,0.025943266504084146,0.025980202917853544,793.7561653956184,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_0,0.02618489907574255,7.492185650125034E-6,1.1367395338576103E-5,2019-01-01,2018.0,Dumaguete,2018-12-05,0.02620377184257007,0.02613754230454885,626.2143598967178,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_1,0.02897188729912906,8.449803620313035E-6,-3.3199229474623166E-6,2020-01-01,2019.0,Dumaguete,2019-01-01,0.02897701717980192,0.028848658265418912,636.4165786527827,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_2,0.028506320125768463,8.110353073938066E-6,2.2002457980493926E-6,2021-01-01,2020.0,Dumaguete,2020-01-01,0.028516630724640467,0.02846260191436004,646.9880375119112,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_3,0.02775000107338816,8.074622725361918E-6,8.57265985857942E-6,2022-01-01,2020,Dumaguete,2021-01-01,0.027766648355972073,0.027431585343061702,646.9880375119112,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_4,0.02537581065849377,8.3338171298761E-6,1.9879607822904625E-5,2023-01-01,2020,Dumaguete,2022-01-01,0.02540402408344653,0.02527689400571707,646.9880375119112,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_5,0.028406358264349136,9.414860260876159E-6,1.5650741569431256E-5,2024-01-01,2020,Dumaguete,2023-01-01,0.02843142386617942,0.028485955951196257,646.9880375119112,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_6,0.028689709183590505,9.461928065373657E-6,4.731822582534011E-5,2025-01-01,2020,Dumaguete,2024-01-01,0.028746489337481203,0.028353025338081293,646.9880375119112,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_7,0.025681561682740352,8.030511692675618E-6,2.4528688730596175E-5,2026-01-01,2020,Dumaguete,2025-01-01,0.025714120883163622,0.025493797957092425,646.9880375119112,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,0.04127087323329481,1.8969187496772671E-4,1.379032860508041E-4,2019-01-01,2018.0,Jiangmen,2018-12-05,0.04159846839431337,0.04289495915907709,7344.464487937059,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_1,0.04425244944720359,1.0904475718999183E-4,1.7497483316101058E-5,2020-01-01,2019.0,Jiangmen,2019-01-01,0.044378991687709764,0.045380828749947325,7520.879511884529,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_2,0.04200285099263978,8.773574319037704E-5,4.30191295793291E-5,2021-01-01,2020.0,Jiangmen,2020-01-01,0.0421336058654095,0.04297401432878819,7700.510146891635,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_3,0.042135104998723534,1.1263658789136807E-4,3.7837272596824125E-5,2022-01-01,2020,Jiangmen,2021-01-01,0.042285578859211755,0.04311527945241484,7700.510146891635,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_4,0.03927777524608774,9.550687077015626E-5,5.658109182874511E-5,2023-01-01,2020,Jiangmen,2022-01-01,0.03942986320868668,0.040352599870358156,7700.510146891635,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_5,0.042186998269503145,9.995233951390368E-5,5.1271478332348595E-5,2024-01-01,2020,Jiangmen,2023-01-01,0.042338222087349456,0.04270059106262345,7700.510146891635,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_6,0.04243144238802491,9.363528615667165E-5,3.4693286206451064E-5,2025-01-01,2020,Jiangmen,2024-01-01,0.04255977096038796,0.042906832835434505,7700.510146891635,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_7,0.03903181915882528,9.700370751942166E-5,3.1596423171885656E-5,2026-01-01,2020,Jiangmen,2025-01-01,0.0391604192895166,0.03977267230953863,7700.510146891635,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_0,0.041759077377939775,5.620895320747198E-5,4.8897258109986925E-5,2019-01-01,2018.0,Wenzhou,2018-12-05,0.04186821752587575,0.04063533638395198,2750.519830676484,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_1,0.04121695252824926,4.144581132835395E-5,5.9648456843501805E-5,2020-01-01,2019.0,Wenzhou,2019-01-01,0.041318046796421155,0.042396035378009476,2796.056396303377,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_2,0.04194931833888994,3.978595435867818E-5,5.516979207773785E-5,2021-01-01,2020.0,Wenzhou,2020-01-01,0.042044274085326384,0.04315784552469269,2839.6934603038244,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_3,0.04134100816290622,5.3095755247528687E-5,1.5259510075069611E-4,2022-01-01,2020,Wenzhou,2021-01-01,0.041546699018904565,0.042381106829289014,2839.6934603038244,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_4,0.037482502969931275,4.2317882659104764E-5,8.400001844596693E-5,2023-01-01,2020,Wenzhou,2022-01-01,0.03760882087103635,0.03851799313819357,2839.6934603038244,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_5,0.04049564012743374,4.7594657974622505E-5,1.228668673095817E-4,2024-01-01,2020,Wenzhou,2023-01-01,0.040666101652717924,0.04162499669497626,2839.6934603038244,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_6,0.03994786975316787,4.5223803044806654E-5,7.226012138987037E-5,2025-01-01,2020,Wenzhou,2024-01-01,0.04006535367760258,0.040887189520615604,2839.6934603038244,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_7,0.03643846608388197,4.524173436910803E-5,4.018481295547078E-5,2026-01-01,2020,Wenzhou,2025-01-01,0.036523892631206534,0.0377804218328953,2839.6934603038244,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,0.04583194210470703,1.4732872732572868E-4,,2019-01-01,2018.0,Yantai,2018-12-05,,0.0,1391.1938436727828,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,0.047570618948485806,7.393294489109458E-5,2.5478834399858254E-4,2020-01-01,2019.0,Yantai,2019-01-01,0.047899340237375576,0.047322891190395504,1398.8860628559828,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,0.04767296892019139,8.05945914360587E-5,3.193656330122992E-4,2021-01-01,2020.0,Yantai,2020-01-01,0.04807292914463971,0.04807861404558593,1408.4941219339482,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,0.046194678710256065,9.649502106125076E-5,3.7936841037208613E-4,2022-01-01,2020,Yantai,2021-01-01,0.04667054214168941,0.046879966404026016,1408.4941219339482,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,0.042917854360902216,7.969142467851979E-5,2.9422565707438374E-4,2023-01-01,2020,Yantai,2022-01-01,0.04329177144265511,0.04318197525200873,1408.4941219339482,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_5,0.04396058160752195,7.790275056393582E-5,3.019577815515537E-4,2024-01-01,2020,Yantai,2023-01-01,0.04434044213963748,0.044463373729420545,1408.4941219339482,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_6,0.04453006132248667,7.507891306266095E-5,3.567801279685227E-4,2025-01-01,2020,Yantai,2024-01-01,0.04496192036351781,0.04473918239053833,1408.4941219339482,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_7,0.0422567229223991,8.605988382634857E-5,1.0807546501524916E-4,2026-01-01,2020,Yantai,2025-01-01,0.04245085827124071,0.042446094626785204,1408.4941219339482,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,0.04021880985925594,1.7423326472369642E-4,1.6458739796458574E-4,2019-01-01,2018.0,Zhuhai,2018-12-05,0.04055763052194424,0.0418962728059029,8670.87755119156,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_1,0.0435338008334218,1.0367169292936455E-4,1.8430667416733254E-5,2020-01-01,2019.0,Zhuhai,2019-01-01,0.043655903193767956,0.04442996853097866,8881.499383573117,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_2,0.04189694683720264,8.407066332966256E-5,4.509886099816233E-5,2021-01-01,2020.0,Zhuhai,2020-01-01,0.042026116361530474,0.04231418812380958,9088.59152268316,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_3,0.04166767223357314,1.0959336106811339E-4,4.808452289649799E-5,2022-01-01,2020,Zhuhai,2021-01-01,0.041825350117537706,0.04248374585200215,9088.59152268316,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_4,0.038455717959337644,9.291763691263082E-5,6.909788381558687E-5,2023-01-01,2020,Zhuhai,2022-01-01,0.038617733480065926,0.03934433507421569,9088.59152268316,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_5,0.04199778815614692,9.565858704872644E-5,4.367487534798429E-5,2024-01-01,2020,Zhuhai,2023-01-01,0.0421371216185436,0.04172307445712996,9088.59152268316,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_6,0.042119959837924166,9.207986747321877E-5,3.602478901328786E-5,2025-01-01,2020,Zhuhai,2024-01-01,0.04224806449441067,0.042155678063103455,9088.59152268316,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_7,0.038557997614765166,9.460740435665341E-5,2.5712088449375544E-5,2026-01-01,2020,Zhuhai,2025-01-01,0.03867831710757119,0.038908533538127524,9088.59152268316,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,0.027161073899962848,1.0177250390188116E-5,-2.3682625129268643E-5,2019-01-01,2018.0,Banjarmasin,2018-12-05,0.027161102935895465,0.026854001556896663,394.6249549770983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,0.033862164094801375,9.10839639621601E-6,-4.003457933154971E-6,2020-01-01,2019.0,Banjarmasin,2019-01-01,0.033867269033264494,0.032433804186968666,404.84752587329797,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,0.02880203460724309,7.650921843260289E-6,-2.1367774238270933E-6,2021-01-01,2020.0,Banjarmasin,2020-01-01,0.028807548751662533,0.0288506888247001,414.9327097884651,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,0.027623341737655783,8.501002461999778E-6,2.6223866694269286E-6,2022-01-01,2020,Banjarmasin,2021-01-01,0.027634465126787223,0.027439754826600316,414.9327097884651,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,0.02685150166895761,8.773232551090534E-6,1.986835165273254E-6,2023-01-01,2020,Banjarmasin,2022-01-01,0.026862261736673988,0.026769632925739435,414.9327097884651,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_5,0.031044368983668906,1.0569515894609652E-5,1.5469736871139034E-5,2024-01-01,2020,Banjarmasin,2023-01-01,0.031070408236434654,0.030642038093599246,414.9327097884651,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_6,0.02950935558196076,8.993482941370947E-6,2.9035182314141393E-5,2025-01-01,2020,Banjarmasin,2024-01-01,0.02954738424721624,0.02937273616004743,414.9327097884651,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_7,0.02755693544414099,8.378129584340074E-6,2.387926185925989E-6,2026-01-01,2020,Banjarmasin,2025-01-01,0.02756770149991128,0.027384459212899923,414.9327097884651,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,0.027661878017655867,8.938631374807059E-6,2.334750144348063E-5,2019-01-01,2018.0,Tanjung Pandan,2018-12-05,0.027667660370215244,0.013724467798827954,65.29387338227211,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,0.03423776451663751,8.120300966768479E-6,4.094166741943405E-6,2020-01-01,2019.0,Tanjung Pandan,2019-01-01,0.03424997898434619,0.03317664078749277,66.98909736303429,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,0.03047167004292249,7.216294671562722E-6,3.3430494158703605E-5,2021-01-01,2020.0,Tanjung Pandan,2020-01-01,0.030512316831752692,0.03003311445843811,68.85003021995666,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,0.0296596756484763,8.06422808800479E-6,9.754807458127378E-6,2022-01-01,2020,Tanjung Pandan,2021-01-01,0.029677494684022376,0.029409225913072694,68.85003021995666,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,0.028629030371585103,8.548304231619015E-6,1.2606530352836306E-5,2023-01-01,2020,Tanjung Pandan,2022-01-01,0.028650185206169586,0.028413792026251227,68.85003021995666,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,0.03239092718940951,8.40932772225152E-6,2.684362252829074E-5,2024-01-01,2020,Tanjung Pandan,2023-01-01,0.032426180139660046,0.03166990725704101,68.85003021995666,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_6,0.031203901596666115,7.915972068143498E-6,6.071295184170885E-5,2025-01-01,2020,Tanjung Pandan,2024-01-01,0.031272530520575985,0.03077875986459643,68.85003021995666,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
